movie_id,user_id,rate
tt0034583,ur77212199,7.0
tt0034583,ur29002389,10.0
tt0034583,ur3341647,10.0
tt0034583,ur16832848,10.0
tt0034583,ur116970440,4.0
tt0034583,ur63469855,9.0
tt0034583,ur52780913,7.0
tt0034583,ur87808462,8.0
tt0034583,ur38340845,10.0
tt0034583,ur102605581,10.0
tt0034583,ur5513934,8.0
tt0034583,ur80309494,9.0
tt0034583,ur22668817,10.0
tt0034583,ur26443691,9.0
tt0034583,ur62280069,10.0
tt0034583,ur1219578,1.0
tt0034583,ur67530528,3.0
tt0034583,ur0257957,9.0
tt0034583,ur11597946,9.0
tt0034583,ur15836141,7.0
tt0034583,ur93969415,8.0
tt1675434,ur41711982,8.0
tt0064116,ur2171244,9.0
tt0021749,ur1994077,8.0
tt0021749,ur26820801,7.0
tt0021749,ur64264987,8.0
tt2582802,ur26226712,10.0
tt2582802,ur3793011,8.0
tt2582802,ur89494061,9.0
tt2582802,ur4569900,7.0
tt2582802,ur18970655,10.0
tt2582802,ur15311310,10.0
tt2582802,ur78277499,9.0
tt2582802,ur2707735,8.0
tt2582802,ur3670492,8.0
tt2582802,ur25552762,9.0
tt2582802,ur55157303,6.0
tt2582802,ur0491610,7.0
tt2582802,ur19932818,10.0
tt2582802,ur69864183,5.0
tt2582802,ur77131575,7.0
tt2582802,ur25312605,9.0
tt2582802,ur12906670,4.0
tt2582802,ur31261952,10.0
tt2582802,ur26680166,10.0
tt2582802,ur22956348,10.0
tt2582802,ur37569728,1.0
tt2582802,ur6201371,8.0
tt2582802,ur1893630,9.0
tt2582802,ur40547513,9.0
tt2582802,ur46915265,10.0
tt2582802,ur14295241,9.0
tt2582802,ur85351024,9.0
tt2582802,ur1409915,10.0
tt2582802,ur2488512,7.0
tt2582802,ur28425280,8.0
tt2582802,ur1016453,10.0
tt2582802,ur8462477,9.0
tt2582802,ur23240045,10.0
tt2582802,ur57699719,8.0
tt2582802,ur11040152,10.0
tt2582802,ur79950921,10.0
tt2582802,ur5876717,10.0
tt2582802,ur29002389,10.0
tt2582802,ur26266323,9.0
tt2582802,ur64798417,6.0
tt2582802,ur22484170,10.0
tt2582802,ur108874341,10.0
tt2582802,ur46919419,10.0
tt2582802,ur45507551,10.0
tt2582802,ur81971791,10.0
tt2582802,ur0225436,6.0
tt2582802,ur1683855,10.0
tt2582802,ur71021213,10.0
tt2582802,ur18723110,10.0
tt2582802,ur21319675,8.0
tt2582802,ur93138442,8.0
tt2582802,ur87808462,9.0
tt2582802,ur4234119,10.0
tt2582802,ur49208568,10.0
tt2582802,ur34836174,10.0
tt2582802,ur2860723,9.0
tt2582802,ur70682706,10.0
tt2582802,ur41031967,10.0
tt2582802,ur59376203,7.0
tt2582802,ur91650024,8.0
tt2582802,ur13178622,6.0
tt2582802,ur11523087,9.0
tt2582802,ur9927546,9.0
tt2582802,ur102605581,10.0
tt2582802,ur96996693,7.0
tt2582802,ur53318196,10.0
tt2582802,ur99784917,9.0
tt0034583,ur31646645,10.0
tt0034583,ur64212521,10.0
tt0034583,ur24373984,10.0
tt0034583,ur1148847,9.0
tt0034583,ur56005872,7.0
tt0034583,ur19752191,10.0
tt0034583,ur31328960,6.0
tt0034583,ur152799620,10.0
tt0034583,ur122400466,10.0
tt0021749,ur57284019,7.0
tt0021749,ur33734362,9.0
tt0021749,ur21881328,10.0
tt0021749,ur36246296,10.0
tt0078788,ur147091341,10.0
tt2582802,ur1416505,10.0
tt2582802,ur1293485,10.0
tt2582802,ur0562732,10.0
tt2582802,ur0482513,8.0
tt2582802,ur0968789,10.0
tt2582802,ur2898520,9.0
tt2582802,ur0278527,10.0
tt2582802,ur1173088,8.0
tt2582802,ur6643268,9.0
tt2582802,ur2467618,9.0
tt2582802,ur123364108,9.0
tt2582802,ur62460576,10.0
tt2582802,ur76062573,10.0
tt2582802,ur110613987,10.0
tt2582802,ur4888011,9.0
tt2582802,ur132809519,9.0
tt2582802,ur69496651,9.0
tt2582802,ur3670492,7.0
tt2582802,ur2955724,8.0
tt2582802,ur8462477,10.0
tt2582802,ur3270789,7.0
tt2582802,ur66517869,6.0
tt2582802,ur7969168,1.0
tt2582802,ur1234929,9.0
tt2582802,ur4409266,8.0
tt2582802,ur26820801,7.0
tt2582802,ur0035229,5.0
tt2582802,ur59376203,9.0
tt2582802,ur33907744,9.0
tt2582802,ur89494061,7.0
tt2582802,ur2590596,8.0
tt2582802,ur33162918,8.0
tt2582802,ur128851908,8.0
tt2582802,ur0234740,6.0
tt2582802,ur14885345,8.0
tt2582802,ur108874341,9.0
tt2582802,ur45812214,9.0
tt2582802,ur6879155,8.0
tt2582802,ur0453068,9.0
tt2582802,ur77212199,8.0
tt2582802,ur81971791,7.0
tt2582802,ur106196708,9.0
tt2582802,ur68044468,9.0
tt2582802,ur4532636,5.0
tt2582802,ur114700501,8.0
tt2582802,ur128569426,9.0
tt2582802,ur8564485,9.0
tt2582802,ur96222659,8.0
tt2582802,ur114600792,6.0
tt2582802,ur117919493,9.0
tt2582802,ur56820537,7.0
tt2582802,ur0945066,10.0
tt2582802,ur26443691,10.0
tt2582802,ur0449021,6.0
tt2582802,ur20961309,7.0
tt2582802,ur117252970,8.0
tt0482571,ur23096180,2.0
tt0482571,ur12161715,10.0
tt0034583,ur13035875,1.0
tt0034583,ur33374263,7.0
tt0034583,ur53034975,8.0
tt0034583,ur0111731,4.0
tt0034583,ur2860723,9.0
tt0034583,ur26779655,4.0
tt0034583,ur3741220,6.0
tt0034583,ur1803589,10.0
tt0034583,ur12327230,8.0
tt0034583,ur88270629,5.0
tt0034583,ur48697303,7.0
tt0034583,ur1994077,6.0
tt0034583,ur0819382,6.0
tt0034583,ur64798417,10.0
tt0034583,ur2843647,10.0
tt0034583,ur2745984,10.0
tt0034583,ur2093818,10.0
tt0034583,ur19892172,10.0
tt0034583,ur20916867,10.0
tt0034583,ur12161715,10.0
tt0034583,ur4248714,7.0
tt0021749,ur22654354,7.0
tt0021749,ur37892465,10.0
tt0021749,ur131783850,8.0
tt0021749,ur0033913,8.0
tt0021749,ur104603847,7.0
tt0078788,ur0663392,10.0
tt0078788,ur8503729,9.0
tt0078788,ur17825945,9.0
tt0078788,ur4234119,7.0
tt0078788,ur0650255,8.0
tt0078788,ur2082018,7.0
tt0078788,ur0547823,9.0
tt0078788,ur0345596,10.0
tt0078788,ur55640799,8.0
tt0078788,ur17646017,10.0
tt0078788,ur53053227,8.0
tt0078788,ur23055365,8.0
tt0078788,ur56005872,7.0
tt0078788,ur5788055,9.0
tt0078788,ur34967775,8.0
tt0078788,ur0855231,7.0
tt0078788,ur14295241,8.0
tt0078788,ur134783880,10.0
tt0078788,ur2496397,10.0
tt0078788,ur94289145,8.0
tt0078788,ur131560020,4.0
tt0078788,ur30163554,7.0
tt0078788,ur17571044,10.0
tt2582802,ur2483625,10.0
tt2582802,ur0482513,10.0
tt2582802,ur5156288,10.0
tt2582802,ur29500838,8.0
tt2582802,ur1532177,7.0
tt2582802,ur111092901,9.0
tt2582802,ur67902729,7.0
tt2582802,ur0278527,9.0
tt2582802,ur3079504,7.0
tt2582802,ur120413622,8.0
tt2582802,ur87808462,8.0
tt2582802,ur2171244,8.0
tt2582802,ur77212199,10.0
tt2582802,ur2898980,9.0
tt2582802,ur4445210,6.0
tt2582802,ur3914439,8.0
tt2582802,ur33374263,7.0
tt2582802,ur1855181,10.0
tt2582802,ur0463200,8.0
tt2582802,ur2467618,7.0
tt2582802,ur0756238,3.0
tt2582802,ur2898520,8.0
tt2582802,ur1148847,1.0
tt2582802,ur16117882,10.0
tt2582802,ur0102816,5.0
tt2582802,ur104603847,9.0
tt2582802,ur0509769,1.0
tt2582802,ur35453496,9.0
tt2582802,ur3824745,8.0
tt2582802,ur117919493,10.0
tt2582802,ur2707735,9.0
tt2582802,ur13977076,9.0
tt2582802,ur29385135,7.0
tt2582802,ur0375636,7.0
tt2582802,ur8503729,10.0
tt2582802,ur5876717,7.0
tt2582802,ur6458242,3.0
tt2582802,ur3836774,10.0
tt2582802,ur0989035,6.0
tt2582802,ur79190944,9.0
tt2582802,ur67278807,1.0
tt2582802,ur132809519,8.0
tt2582802,ur118977607,9.0
tt2582802,ur0391152,8.0
tt2582802,ur5830924,9.0
tt2582802,ur4405474,10.0
tt0482571,ur0355122,10.0
tt0034583,ur5513934,7.0
tt0034583,ur1069062,10.0
tt0034583,ur0543054,5.0
tt0034583,ur0819382,7.0
tt0034583,ur1098460,9.0
tt0034583,ur1234929,9.0
tt0034583,ur0384847,10.0
tt0034583,ur128851908,10.0
tt0034583,ur13630333,10.0
tt0034583,ur2366009,1.0
tt0034583,ur2542703,5.0
tt0034583,ur6587670,3.0
tt0034583,ur2488512,7.0
tt0034583,ur60028700,10.0
tt0034583,ur4234119,6.0
tt0034583,ur55640799,9.0
tt0034583,ur0715971,8.0
tt0034583,ur0812631,8.0
tt0034583,ur19892892,10.0
tt0034583,ur1803589,4.0
tt0034583,ur134783880,9.0
tt0034583,ur90278387,9.0
tt0034583,ur110212703,10.0
tt0034583,ur69864183,10.0
tt0034583,ur56820537,8.0
tt0034583,ur1046460,6.0
tt0034583,ur31261952,10.0
tt0034583,ur77131575,8.0
tt0034583,ur99519886,9.0
tt0034583,ur24623283,10.0
tt0034583,ur0915482,9.0
tt0034583,ur1416505,9.0
tt0034583,ur36246296,7.0
tt1675434,ur112234773,8.0
tt1675434,ur17108559,8.0
tt0064116,ur1052098,6.0
tt0064116,ur2498078,10.0
tt0021749,ur152799620,10.0
tt0021749,ur130506467,10.0
tt0021749,ur114712021,9.0
tt0078788,ur0312444,9.0
tt0078788,ur102605581,9.0
tt0078788,ur0453068,10.0
tt0078788,ur26443691,9.0
tt0034583,ur67902729,10.0
tt0034583,ur2467618,9.0
tt0034583,ur11148131,10.0
tt0034583,ur0806494,8.0
tt0034583,ur2898980,9.0
tt0034583,ur20552756,9.0
tt0034583,ur15311310,10.0
tt0034583,ur96996693,7.0
tt0034583,ur83918359,7.0
tt0034583,ur2898520,8.0
tt0034583,ur0225436,4.0
tt0034583,ur1532177,7.0
tt0034583,ur4532636,9.0
tt0034583,ur17816293,4.0
tt0034583,ur49208568,10.0
tt0034583,ur59376203,6.0
tt0034583,ur4569900,5.0
tt0034583,ur25775215,4.0
tt0034583,ur20961309,7.0
tt0034583,ur1098460,3.0
tt0034583,ur77881167,10.0
tt0034583,ur110095803,8.0
tt0034583,ur6879155,5.0
tt0034583,ur34049683,9.0
tt0034583,ur66111139,4.0
tt0034583,ur8462477,9.0
tt0034583,ur26154754,3.0
tt0034583,ur4888011,10.0
tt0034583,ur6458242,10.0
tt0034583,ur52600820,7.0
tt0034583,ur55640799,10.0
tt0034583,ur94560739,10.0
tt0034583,ur1046460,8.0
tt0034583,ur2263198,1.0
tt0034583,ur24623283,9.0
tt0034583,ur0033913,9.0
tt0034583,ur56005872,9.0
tt0034583,ur0278527,8.0
tt1675434,ur19892892,10.0
tt0064116,ur5876717,10.0
tt0064116,ur79190944,8.0
tt0064116,ur2707735,8.0
tt0064116,ur11215533,6.0
tt0064116,ur102601261,10.0
tt0064116,ur152799620,10.0
tt0021749,ur132395489,9.0
tt0021749,ur66517869,8.0
tt0021749,ur33734362,8.0
tt0021749,ur66355076,8.0
tt0021749,ur116970440,3.0
tt0021749,ur118977607,9.0
tt0021749,ur81971791,10.0
tt0021749,ur68044468,9.0
tt0078788,ur53034975,7.0
tt0078788,ur41569276,8.0
tt0078788,ur0391152,9.0
tt0078788,ur3223254,8.0
tt0078788,ur112234773,9.0
tt0078788,ur0437174,9.0
tt0078788,ur3836774,10.0
tt0078788,ur3793011,8.0
tt0078788,ur0937743,9.0
tt0082971,ur8503729,7.0
tt0082971,ur2567136,10.0
tt0082971,ur1234929,8.0
tt0082971,ur1994077,9.0
tt0082971,ur3146136,8.0
tt0082971,ur0819382,6.0
tt0082971,ur47100167,9.0
tt0082971,ur32764997,7.0
tt0082971,ur129732545,9.0
tt0082971,ur0171876,8.0
tt0082971,ur22668817,10.0
tt0082971,ur132809519,9.0
tt0082971,ur32106619,10.0
tt0082971,ur18374284,9.0
tt0082971,ur2860723,8.0
tt0082971,ur33374263,9.0
tt0082971,ur3967726,9.0
tt0082971,ur15298231,6.0
tt0082971,ur4248714,10.0
tt0082971,ur34307814,7.0
tt0082971,ur2375356,10.0
tt0082971,ur2483625,10.0
tt0082971,ur0111731,10.0
tt0082971,ur2467618,10.0
tt0082971,ur4234119,10.0
tt0082971,ur0176092,10.0
tt0082971,ur20916867,10.0
tt0082971,ur20961309,10.0
tt0082971,ur3063013,10.0
tt0082971,ur15311310,10.0
tt0082971,ur33875393,10.0
tt0082971,ur34049683,9.0
tt0082971,ur6201371,9.0
tt0082971,ur0622275,10.0
tt0082971,ur0035229,9.0
tt0082971,ur0968789,10.0
tt0082971,ur2707735,10.0
tt0082971,ur26550510,10.0
tt0082971,ur84924605,9.0
tt0082971,ur3212364,9.0
tt0082971,ur0453068,10.0
tt0082971,ur107418055,10.0
tt0082971,ur9426311,10.0
tt0082971,ur6321000,10.0
tt0082971,ur7383416,10.0
tt0082971,ur0137908,9.0
tt0082971,ur1052098,10.0
tt0082971,ur2020269,10.0
tt0082971,ur1406078,10.0
tt0082971,ur10919398,10.0
tt0082971,ur4067661,10.0
tt0082971,ur64212521,10.0
tt0082971,ur1855181,10.0
tt0082971,ur2488512,10.0
tt0082971,ur0011762,10.0
tt0082971,ur2521222,10.0
tt0082971,ur65733095,10.0
tt0082971,ur0384847,10.0
tt0082971,ur132395489,7.0
tt0082971,ur94560739,8.0
tt0082971,ur15795433,10.0
tt0082971,ur91222832,9.0
tt0082971,ur120431365,10.0
tt0082971,ur1069062,10.0
tt0082971,ur61859192,10.0
tt0082971,ur4569900,10.0
tt0405094,ur12596887,10.0
tt0405094,ur2449095,10.0
tt0405094,ur36357573,10.0
tt0405094,ur2567136,10.0
tt0405094,ur2955724,10.0
tt0405094,ur6136793,10.0
tt0405094,ur1173088,9.0
tt0405094,ur2590596,10.0
tt0405094,ur26465371,9.0
tt0405094,ur20531137,9.0
tt0405094,ur0460091,10.0
tt0405094,ur28221379,10.0
tt0405094,ur15711750,10.0
tt0405094,ur26443691,9.0
tt0405094,ur0926576,8.0
tt0405094,ur129732545,10.0
tt0405094,ur0819382,5.0
tt0405094,ur1657894,5.0
tt0405094,ur0874373,3.0
tt0405094,ur19720242,10.0
tt0405094,ur11228318,10.0
tt0405094,ur2542703,10.0
tt0405094,ur76062573,10.0
tt0405094,ur17816293,10.0
tt0405094,ur66111139,10.0
tt0405094,ur15298231,9.0
tt0405094,ur55640799,8.0
tt0405094,ur0583640,9.0
tt0405094,ur1697212,8.0
tt0405094,ur34845698,10.0
tt0405094,ur23055365,8.0
tt0405094,ur67902729,8.0
tt0405094,ur4248714,8.0
tt0405094,ur6458242,10.0
tt0405094,ur23318905,10.0
tt0405094,ur10334028,10.0
tt0405094,ur68881398,8.0
tt0405094,ur1046557,8.0
tt0405094,ur105506099,10.0
tt0405094,ur31261952,10.0
tt0405094,ur8766134,9.0
tt0405094,ur42508869,10.0
tt0405094,ur17822437,9.0
tt0405094,ur3728510,10.0
tt0405094,ur118977607,9.0
tt0405094,ur45812214,9.0
tt0405094,ur82462880,10.0
tt0405094,ur0650255,8.0
tt0405094,ur0463200,8.0
tt0082971,ur1219578,10.0
tt0082971,ur0278527,9.0
tt0082971,ur3902771,9.0
tt0082971,ur1696608,10.0
tt0082971,ur5788055,6.0
tt0082971,ur28221379,8.0
tt0082971,ur0171876,6.0
tt0082971,ur3824745,10.0
tt0082971,ur2898520,10.0
tt0082971,ur1173088,8.0
tt0082971,ur16161013,10.0
tt0082971,ur20552756,10.0
tt0082971,ur13977076,10.0
tt0082971,ur131783850,10.0
tt0082971,ur3741220,8.0
tt0082971,ur9227049,10.0
tt0082971,ur116634983,10.0
tt0082971,ur2214855,10.0
tt0082971,ur3914439,6.0
tt0082971,ur2483625,9.0
tt0082971,ur4409266,4.0
tt0082971,ur45812214,9.0
tt0082971,ur2263198,7.0
tt0082971,ur59376203,8.0
tt0082971,ur29500838,10.0
tt0082971,ur0855231,10.0
tt0082971,ur94289145,10.0
tt0082971,ur114450253,8.0
tt0082971,ur132395489,8.0
tt0082971,ur26465371,8.0
tt0082971,ur0650255,4.0
tt0082971,ur68929107,9.0
tt0082971,ur2721657,7.0
tt0082971,ur26266323,7.0
tt0082971,ur2467618,8.0
tt0082971,ur0342623,10.0
tt0082971,ur4888011,10.0
tt0082971,ur79190944,7.0
tt0405094,ur5830924,10.0
tt0405094,ur0453068,6.0
tt0405094,ur23589178,7.0
tt0405094,ur2496397,9.0
tt0405094,ur34290913,10.0
tt0405094,ur17822437,8.0
tt0405094,ur1634796,5.0
tt0405094,ur1955998,7.0
tt0405094,ur77212199,9.0
tt0405094,ur23062922,1.0
tt0405094,ur69496651,4.0
tt0405094,ur41485753,3.0
tt0405094,ur149675499,8.0
tt0405094,ur0035229,2.0
tt0405094,ur139178891,9.0
tt0405094,ur2707735,10.0
tt0405094,ur47190847,5.0
tt0405094,ur160563229,10.0
tt0405094,ur1132073,10.0
tt0405094,ur114701490,8.0
tt0405094,ur128569426,7.0
tt0405094,ur17571044,10.0
tt0405094,ur8334868,6.0
tt0405094,ur0892646,10.0
tt0405094,ur11597946,5.0
tt0405094,ur0968789,3.0
tt0405094,ur102296684,6.0
tt0405094,ur5513934,7.0
tt0405094,ur4532636,8.0
tt0405094,ur1994077,7.0
tt0405094,ur2082018,8.0
tt0405094,ur1532177,7.0
tt0405094,ur48282208,7.0
tt0405094,ur3174947,9.0
tt0405094,ur2521222,10.0
tt0405094,ur2079400,10.0
tt0405094,ur0345596,10.0
tt0043014,ur27557228,6.0
tt0082971,ur4445210,10.0
tt0082971,ur19117722,10.0
tt0082971,ur0317399,10.0
tt0082971,ur1234929,10.0
tt0082971,ur0278527,10.0
tt0082971,ur3914439,8.0
tt0082971,ur5513934,9.0
tt0082971,ur2898520,9.0
tt0082971,ur118977607,9.0
tt0082971,ur4888011,8.0
tt0082971,ur104603847,10.0
tt0082971,ur4234119,7.0
tt0082971,ur3270789,8.0
tt0082971,ur2488512,9.0
tt0082971,ur15148330,10.0
tt0082971,ur2707735,8.0
tt0082971,ur5876717,10.0
tt0082971,ur27175177,8.0
tt0082971,ur0342623,9.0
tt0082971,ur1173088,10.0
tt0082971,ur79190944,8.0
tt0082971,ur0650255,5.0
tt0082971,ur0650655,5.0
tt0082971,ur0463200,10.0
tt0082971,ur3079504,9.0
tt0082971,ur13977076,9.0
tt0082971,ur4067661,8.0
tt0082971,ur2467618,7.0
tt0082971,ur56820537,7.0
tt0082971,ur2248099,8.0
tt0082971,ur34290913,10.0
tt0082971,ur12771356,6.0
tt0082971,ur122400466,10.0
tt0082971,ur91998110,8.0
tt0082971,ur1148847,1.0
tt0082971,ur106196708,9.0
tt0082971,ur1293485,9.0
tt0082971,ur12009777,10.0
tt0082971,ur3728510,10.0
tt0082971,ur0453068,8.0
tt0082971,ur7969168,5.0
tt0082971,ur1016453,10.0
tt0082971,ur7813355,8.0
tt0082971,ur60028700,9.0
tt0082971,ur0375636,8.0
tt0082971,ur20552756,8.0
tt0082971,ur4248714,8.0
tt0405094,ur0178741,9.0
tt0405094,ur5232724,9.0
tt0405094,ur10334028,8.0
tt0405094,ur5115203,8.0
tt0405094,ur1069062,9.0
tt0405094,ur1098460,6.0
tt0405094,ur21821220,10.0
tt0405094,ur11423174,9.0
tt0405094,ur0915482,8.0
tt0405094,ur23055365,7.0
tt0405094,ur33907744,8.0
tt0405094,ur0989035,6.0
tt0405094,ur0972645,8.0
tt0405094,ur23566468,8.0
tt0405094,ur4465293,8.0
tt0405094,ur16488747,10.0
tt0405094,ur0482513,4.0
tt0405094,ur104763420,8.0
tt0405094,ur30163554,10.0
tt0405094,ur4061961,10.0
tt0405094,ur3225430,1.0
tt0405094,ur45390749,8.0
tt0405094,ur111092901,8.0
tt0405094,ur11523087,7.0
tt0405094,ur10919398,9.0
tt0405094,ur114450253,9.0
tt0405094,ur128851908,9.0
tt0405094,ur132809519,7.0
tt0405094,ur39517558,10.0
tt0405094,ur2446936,9.0
tt0405094,ur24623283,7.0
tt0405094,ur0812631,8.0
tt0405094,ur8625456,9.0
tt0405094,ur49074014,8.0
tt0405094,ur2542703,1.0
tt0405094,ur98033888,7.0
tt0405094,ur3153189,9.0
tt0405094,ur129636274,8.0
tt0405094,ur14440242,9.0
tt0405094,ur68044468,8.0
tt0405094,ur114700501,8.0
tt0405094,ur52780913,9.0
tt0405094,ur2366009,7.0
tt0405094,ur128569426,8.0
tt0405094,ur82462880,6.0
tt0405094,ur0345596,7.0
tt0405094,ur0819382,7.0
tt0405094,ur55532299,8.0
tt0405094,ur39717569,9.0
tt0405094,ur125900670,10.0
tt0405094,ur4294858,5.0
tt0405094,ur7826013,10.0
tt0405094,ur3793011,10.0
tt0405094,ur114689684,9.0
tt0405094,ur120431365,5.0
tt0405094,ur110212703,8.0
tt0405094,ur5156288,10.0
tt0405094,ur0631986,9.0
tt0405094,ur114635129,8.0
tt0405094,ur62280069,10.0
tt0405094,ur4532636,6.0
tt0405094,ur0449021,4.0
tt0405094,ur23581966,6.0
tt0405094,ur117252970,7.0
tt0405094,ur66442439,8.0
tt0405094,ur22793030,7.0
tt0405094,ur2021461,7.0
tt0043014,ur3387663,6.0
tt0050825,ur53053227,6.0
tt0050825,ur0225436,5.0
tt0405094,ur2042633,10.0
tt0405094,ur35683824,10.0
tt0405094,ur89494061,10.0
tt0405094,ur15311310,9.0
tt0405094,ur1234929,9.0
tt0405094,ur5424352,10.0
tt0405094,ur20597997,10.0
tt0405094,ur3967726,9.0
tt0405094,ur8462477,9.0
tt0405094,ur0391152,9.0
tt0405094,ur26591649,9.0
tt0405094,ur11148131,9.0
tt0405094,ur12394529,10.0
tt0405094,ur45390749,6.0
tt0405094,ur77212199,8.0
tt0405094,ur36494160,8.0
tt0405094,ur2860723,8.0
tt0405094,ur114692853,9.0
tt0405094,ur149675499,10.0
tt0405094,ur66111139,8.0
tt0405094,ur19892172,9.0
tt0405094,ur64640683,9.0
tt0405094,ur2898520,7.0
tt0405094,ur53318196,9.0
tt0405094,ur1052098,10.0
tt0405094,ur26820801,7.0
tt0405094,ur39517558,9.0
tt0405094,ur58781741,9.0
tt0405094,ur41485753,9.0
tt0405094,ur65733095,9.0
tt0405094,ur4062408,9.0
tt0405094,ur110613987,10.0
tt0405094,ur91650024,9.0
tt0405094,ur131560020,5.0
tt0405094,ur114624875,10.0
tt0043014,ur114690246,9.0
tt0043014,ur114689684,9.0
tt0043014,ur23069777,8.0
tt0050825,ur114635129,8.0
tt0050825,ur114600792,8.0
tt0050825,ur50463365,8.0
tt0050825,ur59376203,4.0
tt0050825,ur110212703,10.0
tt0081505,ur132395489,7.0
tt0081505,ur40191153,8.0
tt0081505,ur132350764,8.0
tt0081505,ur45144398,10.0
tt0405094,ur1293485,10.0
tt0405094,ur0449021,9.0
tt0405094,ur0226855,8.0
tt0405094,ur2483625,9.0
tt0405094,ur0989035,8.0
tt0405094,ur0176092,10.0
tt0405094,ur10294945,10.0
tt0405094,ur2020269,4.0
tt0405094,ur26820801,10.0
tt0405094,ur109135693,10.0
tt0405094,ur11750202,6.0
tt0405094,ur2093818,10.0
tt0405094,ur0463200,5.0
tt0405094,ur81971791,10.0
tt0405094,ur15148330,10.0
tt0405094,ur25775215,10.0
tt0405094,ur131783850,10.0
tt0405094,ur7826013,9.0
tt0405094,ur2567136,5.0
tt0405094,ur0819382,9.0
tt0405094,ur33162918,8.0
tt0405094,ur107418055,9.0
tt0405094,ur1355003,10.0
tt0405094,ur13035875,4.0
tt0405094,ur14885345,9.0
tt0405094,ur23096180,9.0
tt0405094,ur4939636,10.0
tt0405094,ur68044468,10.0
tt0405094,ur1532177,6.0
tt0405094,ur2375356,8.0
tt0405094,ur0394025,10.0
tt0405094,ur12394529,5.0
tt0405094,ur135654449,10.0
tt0405094,ur56005872,7.0
tt0405094,ur4532636,10.0
tt0405094,ur67278807,10.0
tt0405094,ur41485753,4.0
tt0405094,ur114649661,9.0
tt0405094,ur20961309,10.0
tt0405094,ur98906416,4.0
tt0405094,ur23589178,9.0
tt0043014,ur15298231,9.0
tt0043014,ur114600792,8.0
tt0043014,ur4067661,10.0
tt0043014,ur4888011,10.0
tt0043014,ur4234119,10.0
tt0043014,ur0437174,10.0
tt0043014,ur118562022,5.0
tt0050825,ur6201371,9.0
tt0050825,ur34845698,10.0
tt0050825,ur3836774,10.0
tt0050825,ur19752191,10.0
tt0050825,ur55157303,10.0
tt0050825,ur8625456,10.0
tt0050825,ur1364019,6.0
tt0050825,ur23581966,3.0
tt0050825,ur35683824,8.0
tt0050825,ur70682706,10.0
tt0050825,ur15445210,10.0
tt0050825,ur0826090,9.0
tt0050825,ur89493617,8.0
tt0050825,ur45390749,9.0
tt0050825,ur16998042,9.0
tt0050825,ur114450253,8.0
tt0050825,ur30163554,5.0
tt0050825,ur0278527,9.0
tt0081505,ur83918359,10.0
tt0081505,ur10919398,10.0
tt0081505,ur1048771,8.0
tt0081505,ur2890802,9.0
tt0081505,ur98033888,3.0
tt0081505,ur11040152,10.0
tt0081505,ur0835751,7.0
tt0081505,ur44376731,7.0
tt0081505,ur54999105,10.0
tt0081505,ur4248714,10.0
tt0081505,ur0035229,10.0
tt0081505,ur89799951,8.0
tt0081505,ur13977076,10.0
tt0081505,ur6321000,10.0
tt0081505,ur34307814,8.0
tt0081505,ur114624875,7.0
tt0081505,ur66442439,6.0
tt0081505,ur33374263,8.0
tt0081505,ur114689684,8.0
tt0081505,ur35635716,9.0
tt0081505,ur1640094,5.0
tt0081505,ur114701490,8.0
tt0081505,ur88368029,10.0
tt0081505,ur23055365,9.0
tt0081505,ur129732545,10.0
tt0081505,ur2590596,10.0
tt0081505,ur0257957,10.0
tt0081505,ur0111731,9.0
tt0081505,ur9426311,9.0
tt0081505,ur3670492,7.0
tt0081505,ur9972457,9.0
tt0081505,ur1578251,7.0
tt0032553,ur1132073,10.0
tt0032553,ur3063013,10.0
tt0032553,ur5232598,7.0
tt0032553,ur6078355,10.0
tt0032553,ur26465371,6.0
tt0032553,ur1124558,10.0
tt0032553,ur3233848,10.0
tt0032553,ur5580339,10.0
tt0032553,ur0460091,10.0
tt0032553,ur4944007,7.0
tt0032553,ur2955724,7.0
tt0032553,ur9927546,7.0
tt0032553,ur6136793,10.0
tt0032553,ur25845421,9.0
tt0032553,ur17825945,9.0
tt0032553,ur16162453,9.0
tt0405094,ur15794099,9.0
tt0405094,ur4532636,7.0
tt0405094,ur4405474,9.0
tt0405094,ur12771356,8.0
tt0405094,ur10334028,9.0
tt0405094,ur3063013,9.0
tt0405094,ur0583640,10.0
tt0405094,ur27175177,9.0
tt0405094,ur0176092,8.0
tt0405094,ur65639948,8.0
tt0405094,ur2860723,10.0
tt0405094,ur2955724,9.0
tt0405094,ur26820801,8.0
tt0405094,ur66111139,9.0
tt0405094,ur66442439,6.0
tt0405094,ur53053227,9.0
tt0405094,ur56005872,8.0
tt0405094,ur26226712,9.0
tt0405094,ur1350313,8.0
tt0405094,ur28071275,9.0
tt0405094,ur61859192,9.0
tt0405094,ur71097662,10.0
tt0405094,ur82462880,9.0
tt0405094,ur2707735,7.0
tt0405094,ur80309494,9.0
tt0405094,ur114689684,10.0
tt0405094,ur3967726,8.0
tt0405094,ur5788055,7.0
tt0043014,ur0342623,10.0
tt0043014,ur1530907,10.0
tt0043014,ur126297403,9.0
tt0043014,ur1234929,9.0
tt0050825,ur44588015,1.0
tt0050825,ur15298231,8.0
tt0050825,ur4234119,8.0
tt0050825,ur3914439,4.0
tt0050825,ur2496397,8.0
tt0050825,ur30163554,6.0
